Codi,Provincia,Cla,Subclase,Especie,Rumbo,Dist,Fac,CD,DiamIf3,DiamIf2,HeiIf3
431311,43,A,1,024,260,4.5,127.32,20,21.05,17.75,10.5
431312,43,A,1,024,285,12.89,14.14,30,30.55,27.9,6.5
431313,43,A,1,025,218,10,14.14,20,21.15,15.65,8.5
431314,43,A,1,025,175,4.59,127.32,20,21.05,18.85,6
431315,43,A,1,024,129,9.3,31.83,20,17.75,13.85,9
431317,43,A,1,025,129,10.1,14.14,20,18.5,14.3,9.5
431318,43,A,1,045,42,6.3,31.83,15,13.95,13.25,6
431319,43,A,1,024,328,10.3,14.14,25,26.1,19.1,10.5
431320,43,A,1,025,91,14.8,14.14,40,41.6,41.25,18
431321,43,A,1,025,194,9.6,31.83,20,20.65,17.7,7.5
431322,43,A,1,045,345,4.09,127.32,10,12,8.45,6.5
431326,43,A,1,025,215,10.1,14.14,20,18.95,17,8.5
431328,43,A,1,021,154,13.1,14.14,40,39.95,38.3,19.5
431330,43,A,1,024,236,1.5,127.32,20,19.8,15.45,8.5
431331,43,A,1,025,128,9.3,31.83,15,16.5,15.35,7
431333,43,A,1,021,124,2.2,127.32,10,11.95,11.65,7
431337,43,A,1,045,287,1.7,127.32,15,15,13.85,6
431339,43,A,1,025,368,4,127.32,25,27.4,22.5,8.5
431340,43,A,1,024,211,6.9,31.83,20,21.75,19.5,8.5
431343,43,A,1,045,175,2.9,127.32,10,10.1,8.5,5.5
431344,43,A,1,025,118,11.8,14.14,25,26.1,23.05,7.5
431346,43,A,1,024,148,5.19,31.83,10,10.2,8.8,8.5
431347,43,A,1,024,104,5.5,31.83,20,17.6,15.4,7.5
431350,43,A,1,024,113,8.89,31.83,20,17.75,13.8,7.5
431351,43,A,1,024,229,3.4,127.32,10,11.65,11.1,7.5
431356,43,A,1,024,311,9.1,31.83,20,21.25,18.05,8.5
431357,43,A,1,024,265,17.29,5.09,30,29.25,25.55,10.5
431360,43,A,1,024,300,2.9,127.32,20,22.05,18.55,9.5
431363,43,A,1,024,289,7.8,31.83,35,35.05,14.9,10
431365,43,A,1,024,261,9.69,31.83,20,18.9,15.65,8
431370,43,A,1,045,212,9.3,31.83,15,14.6,13.8,6
431376,43,A,1,024,198,4.3,127.32,15,16.4,12.7,5
431377,43,A,1,045,71,8.5,31.83,15,13.25,12.55,6
431382,43,A,1,024,116,8.1,31.83,20,20.95,18.85,9.5
431386,43,A,1,024,308,7.4,31.83,15,16.6,12.7,13
431389,43,A,1,024,108,2.79,127.32,10,9.05,8.4,7
431395,43,A,1,024,104,7.8,31.83,45,46.05,33.35,13
431407,43,A,1,025,324,13.39,14.14,30,29.15,28.8,10
431412,43,A,1,025,329,13.3,14.14,35,36.6,31.15,14
431413,43,A,1,025,131,5,31.83,25,24.45,20.3,12.5
431414,43,A,1,021,127,5.19,31.83,20,20.7,16.1,13.5
431416,43,A,1,021,100,6.09,31.83,40,40.75,36.5,11
431418,43,A,1,021,72,6.59,31.83,15,15.3,13.2,12.5
431420,43,A,1,021,201,21.89,5.09,45,44.35,43.85,14.5
431422,43,A,1,045,128,4.69,127.32,10,9.7,7.8,5
431423,43,A,1,025,89,4.69,127.32,30,27.5,27.1,10
431424,43,A,1,025,58,14.5,14.14,25,26.35,26.25,11
431425,43,A,1,045,324,4.9,127.32,10,11.7,9.7,4.5
431426,43,A,1,025,176,7.9,31.83,25,24.05,22.5,5
431427,43,A,1,025,95,9,31.83,25,24.7,20.25,10
431428,43,A,1,045,87,3.79,127.32,25,22.85,19.3,6
431431,43,A,1,025,68,19.79,5.09,50,49.5,47.5,9.5
431432,43,A,1,021,126,3.9,127.32,35,35.4,32.9,17
431433,43,A,1,021,146,8,31.83,20,21.35,16.45,12.5
431434,43,A,1,045,65,2.9,127.32,10,8.75,8.65,3
431435,43,A,1,025,166,14.39,14.14,25,26.05,23.9,12.5
431437,43,A,1,021,194,10,14.14,30,28.1,25.05,10
431439,43,A,1,476,124,5.9,31.83,25,22.9,21.3,10.5
431440,43,A,1,021,153,11.3,14.14,35,33.85,29.45,15.5
431441,43,A,1,021,299,12,14.14,35,34.35,30.25,10.5
431442,43,A,1,025,228,13.19,14.14,25,25.5,25.5,7.5
431443,43,A,1,045,252,5.69,31.83,20,21.2,18.05,5
431444,43,A,1,025,70,6.19,31.83,20,17.8,17.75,7
431445,43,A,1,045,98,3.09,127.32,15,12.95,12.25,4
431446,43,A,1,025,48,8.3,31.83,20,21.2,19.4,9
431447,43,A,1,021,34,3.29,127.32,25,26.55,22.25,11
431448,43,A,1,021,74,8.1,31.83,25,27.35,25.35,14.5
431453,43,A,1,025,242,3.4,127.32,15,13.5,9.3,10.5
431454,43,A,1,045,270,3.4,127.32,10,10.8,8,4.5
431456,43,A,1,025,215,19.5,5.09,45,43.25,42.7,18
431457,43,A,1,045,200,3.09,127.32,10,11.45,8.7,4
431458,43,A,1,021,70,9.6,31.83,15,16,14.8,12
431460,43,A,1,025,339,13,14.14,25,25.5,23.2,8.5
431461,43,A,1,021,152,2.29,127.32,30,30.9,27.7,8
431462,43,A,1,021,113,8.89,31.83,15,16.4,13.75,7
431463,43,A,1,021,150,4.09,127.32,10,10.25,7.95,5
431464,43,A,1,045,161,4.8,127.32,15,15.8,12.6,7.5
431466,43,A,1,025,179,11.1,14.14,30,31.9,30.45,14
431468,43,A,1,025,164,7.59,31.83,20,19.1,16.75,9.5
431469,43,A,1,025,103,3.59,127.32,35,32.8,29.75,12.5
431470,43,A,1,025,116,9.69,31.83,35,36.3,33.2,13.5
431471,43,A,1,025,123,13.19,14.14,35,36.25,33.7,15.5
431473,43,A,1,021,191,9.69,31.83,40,38.25,35,18.5
431474,43,A,1,021,85,14.89,14.14,35,37.2,34.3,17.5
431479,43,A,1,021,116,6.19,31.83,35,37.35,36.15,12.5
431480,43,A,1,021,138,8,31.83,20,21.3,18.45,10
431481,43,A,1,021,57,9.5,31.83,25,22.55,19.5,11
431482,43,A,1,021,33,7.19,31.83,15,12.75,12.6,11
431483,43,A,1,021,56,3.7,127.32,25,22.55,21.3,10.5
431484,43,A,1,045,115,5.9,31.83,20,18.8,17.4,6.5
431485,43,A,1,025,165,17.1,5.09,35,35.3,33.9,11
431486,43,A,1,025,118,8.3,31.83,50,50.85,49.7,7.5
431487,43,A,1,021,260,15.69,5.09,30,30.2,26.4,14
431489,43,A,1,025,77,5.19,31.83,25,25.45,22.45,10.5
431490,43,A,1,021,162,9.5,31.83,15,12.85,12.75,10.5
431491,43,A,1,021,161,16.89,5.09,55,54.1,51.95,17
431492,43,A,1,025,259,9,31.83,15,15.15,14.75,11.5
431493,43,A,1,025,82,2.09,127.32,25,23.05,22.25,9.5
431496,43,A,1,025,201,13.6,14.14,30,28.3,25.85,10.8
431498,43,A,1,025,353,12.1,14.14,30,30,24.6,8
431503,43,A,1,024,382,3.9,127.32,20,18.5,7.55,6
431504,43,A,1,025,158,2.59,127.32,25,27.35,22.35,12
431505,43,A,1,025,68,11.6,14.14,25,26.6,25.55,11.5
431506,43,A,1,025,176,2,127.32,45,43.5,41.6,9
431509,43,A,1,025,144,14.3,14.14,40,41.55,37.5,7.5
431510,43,A,1,045,142,7.4,31.83,15,15.8,12.75,6
431511,43,A,1,024,108,7.4,31.83,20,17.8,17.2,6
431517,43,A,1,024,215,2.5,127.32,10,11.75,9.85,8
430003,43,A,1,024,100,1.7,127.32,35,32.5,29.9,10
430006,43,A,1,044,281,2.09,127.32,10,9.45,8.4,5
430007,43,A,1,024,99,15.6,5.09,30,31.05,27.6,12.5
430009,43,A,1,024,120,5,31.83,25,24.7,27.2,10.5
430010,43,A,1,044,206,8,31.83,20,17.95,15.95,9
430011,43,A,1,021,136,5,31.83,10,9.45,8.6,6
430012,43,A,1,044,366,1.6,127.32,10,11.45,9.45,2.5
430013,43,A,1,023,286,11,14.14,30,31.55,28.5,10
430014,43,A,1,025,257,10,14.14,25,25.75,24.25,7.5
430015,43,A,1,024,314,7.19,31.83,20,18.25,16.65,9.5
430016,43,A,1,025,183,2.4,127.32,20,22.2,19.25,7
430022,43,A,1,024,195,14.5,14.14,30,28.45,22.95,11
430023,43,A,1,044,166,2.4,127.32,20,20.8,17.9,8.5
430024,43,A,1,044,288,4.09,127.32,15,13.25,10.6,6
430026,43,A,1,044,128,4,127.32,10,9.8,7.85,5
430027,43,A,1,025,301,6.9,31.83,15,17.3,15.45,8
430029,43,A,1,024,193,10.1,14.14,20,20.65,16.35,6.5
430030,43,A,1,024,362,9.89,31.83,25,26.2,21.05,8
430031,43,A,1,276,375,8.1,31.83,15,13.4,12.65,7
430035,43,A,1,024,373,5.5,31.83,20,22.15,19.3,6.5
430037,43,A,1,044,173,5.8,31.83,25,25.35,16.4,9.5
430041,43,A,1,024,341,3,127.32,25,25.9,16.55,7.5
430043,43,A,1,044,162,9.19,31.83,20,19.05,14.25,9.1
430044,43,A,1,024,62,8.3,31.83,15,15.7,13.65,4
430046,43,A,1,045,393,2.7,127.32,20,17.9,13.55,5.19
430049,43,A,1,024,107,4.8,127.32,30,30.7,24.5,13.39
430053,43,A,1,024,163,9.1,31.83,20,18.85,16.1,6.4
430055,43,A,1,024,297,9.3,31.83,25,24.65,18.95,8.19
430059,43,A,1,024,369,5.3,31.83,25,22.65,18.5,14.8
430060,43,A,1,024,281,13.89,14.14,45,47.15,39.95,13.89
430061,43,A,1,024,293,9.6,31.83,20,21.55,18.25,6.4
430063,43,A,1,024,373,7.3,31.83,25,23.55,20.55,8.1
430064,43,A,1,024,114,12.1,14.14,40,40.5,35.55,11.89
430065,43,A,1,024,173,1.79,127.32,15,15.3,9.4,8.19
430066,43,A,1,024,136,13.8,14.14,30,30.85,24.5,13.3
430067,43,A,1,024,106,6.19,31.83,25,25.15,17.5,10.39
430068,43,A,1,024,195,7.5,31.83,30,28.2,21.4,11.3
430072,43,A,1,026,97,8.5,31.83,25,23.95,17.7,8.5
430076,43,A,1,024,113,9.5,31.83,20,19.6,15.35,9.6
430077,43,A,1,024,322,4.8,127.32,10,11.55,9.8,7.09
430080,43,A,1,045,211,10.39,14.14,15,16.7,13.5,6.69
430081,43,A,1,045,85,5,31.83,10,11.65,9.35,6
430085,43,A,1,095,213,12.8,14.14,25,23.95,23.6,6.9
430086,43,A,1,024,303,7.9,31.83,25,23.05,17.7,8.5
430088,43,A,1,024,352,11.1,14.14,30,32.25,25.65,11.8
430089,43,A,1,024,178,7.09,31.83,30,29,18.65,12
430091,43,A,1,024,182,9.1,31.83,30,29.2,22.15,8.1
430093,43,A,1,243,75,9.39,31.83,15,17.2,15.35,6.4
430094,43,A,1,025,86,9.19,31.83,20,19.45,16.4,8.5
430097,43,A,1,025,197,7,31.83,25,23.1,17.65,8.1
430100,43,A,1,024,235,3.5,127.32,10,11,10.15,3.5
430101,43,A,1,024,198,9.19,31.83,25,25.4,20.9,7.5
430104,43,A,1,045,150,2.5,127.32,10,9.5,8.2,5.5
430106,43,A,1,045,64,2.09,127.32,10,9.55,9.05,4.5
430107,43,A,1,045,164,4,127.32,15,14.65,13.5,7.59
430108,43,A,1,021,181,2.7,127.32,20,19.05,17.15,10.19
430109,43,A,1,026,217,14.69,14.14,40,37.9,30.55,10.5
430114,43,A,1,024,158,3.79,127.32,30,27.65,22.8,8.3
430115,43,A,1,024,349,7,31.83,25,25.6,21.5,6.5
430116,43,A,1,024,202,8.1,31.83,25,25.05,21,8.1
430118,43,A,1,021,121,9.1,31.83,55,55.8,48.75,19.5
430119,43,A,1,045,223,2.9,127.32,15,13.75,12.55,5.4
430120,43,A,1,045,83,3.7,127.32,10,10.75,8.55,8
430121,43,A,1,045,72,3.29,127.32,20,20.95,18.25,11
430124,43,A,1,024,341,4.59,127.32,35,33,29.2,7.5
430125,43,A,1,045,318,3.7,127.32,10,12,9.2,5
430128,43,A,1,021,197,6,31.83,20,19.75,13.65,6.4
430129,43,A,1,045,164,4.5,127.32,20,20.75,18.2,7
430130,43,A,1,045,136,4.69,127.32,15,15.65,14.65,5
430131,43,A,1,045,159,3.79,127.32,10,9.5,8,6
430133,43,A,1,025,30,4.69,127.32,15,12.85,12.35,9.8
430134,43,A,1,021,95,8.8,31.83,30,28.15,25.5,16.5
430135,43,A,1,021,180,12.89,14.14,30,30.7,29,12.5
430136,43,A,1,025,158,8.8,31.83,30,30.55,25.05,13
430142,43,A,1,024,128,3.7,127.32,10,9.85,7.95,4
430143,43,A,1,024,300,15,5.09,30,32.05,27.4,10
430146,43,A,1,024,233,0.4,127.32,25,24.8,19.75,7.69
430149,43,A,1,025,349,5.9,31.83,15,15.4,14.65,6.5
430152,43,A,1,024,120,7.5,31.83,20,22.3,15.85,9.5
430154,43,A,1,024,130,8.19,31.83,15,17.15,16.1,6.5
430156,43,A,1,025,308,7.5,31.83,15,16.25,14.2,4
430158,43,A,1,025,303,6.69,31.83,30,29.5,27.05,12
430161,43,A,1,021,99,13.19,14.14,30,28.4,25.75,17
430170,43,A,1,025,285,8.39,31.83,20,17.6,13.4,7.5
430171,43,A,1,024,191,10.1,14.14,20,19.4,15.8,10
430178,43,A,1,025,144,8.19,31.83,25,27.1,22.75,11
430180,43,A,1,024,297,3.7,127.32,20,18.3,16.7,7
430182,43,A,1,045,300,2.9,127.32,10,8.85,7.5,5.5
430183,43,A,1,024,172,8.69,31.83,20,21.25,14.8,10
430185,43,A,1,044,273,8.19,31.83,15,16.75,14.7,5
430186,43,A,1,024,348,8.89,31.83,20,21.6,15.7,7.5
430187,43,A,1,024,148,9.6,31.83,25,27.4,22,12.5
430193,43,A,1,025,204,4.59,127.32,25,22.65,14.1,10.5
430194,43,A,1,045,118,3.29,127.32,15,13.35,11,8.5
430195,43,A,1,045,67,9,31.83,15,15.3,12.75,8
430201,43,A,1,045,293,4.69,127.32,15,14.25,13.2,5
430202,43,A,1,024,122,4.69,127.32,15,16.75,15.05,7
430203,43,A,1,044,324,4.4,127.32,15,14.35,11.75,4
430205,43,A,1,024,303,9.5,31.83,20,22.25,16.85,6.5
430206,43,A,1,024,80,2.59,127.32,15,12.95,9.95,9
430208,43,A,1,024,116,2.9,127.32,15,14.5,9.75,8.5
430211,43,A,1,025,158,6.69,31.83,15,15,13.05,6
430218,43,A,1,024,259,5.4,31.83,25,24,20.45,8
430219,43,A,1,024,83,6.3,31.83,25,26.45,20.9,12.5
430220,43,A,1,024,214,14.5,14.14,30,27.6,23.35,13.5
430221,43,A,1,024,257,10.19,14.14,30,28.8,25.25,8.5
430223,43,A,1,024,84,2.79,127.32,15,15.3,14.1,8.8
430229,43,A,1,024,169,9.5,31.83,15,14.7,12.75,9
430230,43,A,1,024,115,10.19,14.14,30,30.45,25,12.5
430232,43,A,1,045,211,3.5,127.32,15,13.6,8.75,5.5
430233,43,A,1,243,387,7.59,31.83,20,21.45,20.15,6
430235,43,A,1,024,330,6.59,31.83,15,14.55,14.4,7
430236,43,A,1,024,379,9.39,31.83,20,21.1,15.4,9
430238,43,A,1,025,46,9.69,31.83,20,20.35,17.2,13
430239,43,A,1,024,172,4.09,127.32,15,13,10.9,8.5
430242,43,A,1,045,228,5.69,31.83,15,13.45,12.35,9
430243,43,A,1,024,299,8,31.83,25,24.5,20.6,8
430246,43,A,1,045,304,8.1,31.83,15,15.1,14.3,7.5
430247,43,A,1,024,243,7.59,31.83,20,20.7,15.3,9.5
430251,43,A,1,024,260,5.19,31.83,20,20.7,17.7,10.5
430256,43,A,1,045,216,4.3,127.32,10,9.6,8.4,4
430261,43,A,1,024,173,8.19,31.83,15,17.45,15,10.39
430263,43,A,1,045,163,1.6,127.32,10,9.15,8.75,5
430266,43,A,1,024,84,10.3,14.14,25,23.5,17.95,11
430267,43,A,1,024,311,5.59,31.83,20,18.3,16.2,6.5
430268,43,A,1,024,308,2.7,127.32,20,19.35,14.4,7.5
430270,43,A,1,024,113,13.39,14.14,40,40.15,35,14
430271,43,A,1,045,198,4.59,127.32,10,11.1,8.8,6
430272,43,A,1,024,225,9.89,31.83,20,21.85,19.35,8.19
430273,43,A,1,024,134,3.9,127.32,10,9.45,8,5
430274,43,A,1,024,221,15,5.09,30,31.15,24.3,11
430275,43,A,1,024,211,4.69,127.32,20,21.6,19.15,11.5
430277,43,A,1,024,250,5.4,31.83,20,18.65,15.1,12
430279,43,A,1,024,165,2.9,127.32,20,18.4,14.2,11
430282,43,A,1,024,300,7.9,31.83,25,24.5,17.55,10.5
430283,43,A,1,857,238,10,14.14,15,17.3,16.3,7
430284,43,A,1,025,296,12.8,14.14,30,30.2,27.2,12
430296,43,A,1,024,187,9.19,31.83,40,38.65,33.3,11.5
430299,43,A,1,024,195,5.9,31.83,20,20.75,15.25,8
430300,43,A,1,024,296,8.6,31.83,25,22.7,17.6,9
430303,43,A,1,024,204,4.4,127.32,10,11.5,8.05,8
430304,43,A,1,024,237,10,14.14,30,32,28.75,9.5
430353,43,A,1,024,202,7.09,31.83,25,24.85,25.05,10
430366,43,A,1,024,140,6.8,31.83,15,13.75,13.75,9
430367,43,A,1,024,303,11.5,14.14,25,27.05,24.5,11
430380,43,A,1,024,298,1.79,127.32,15,12.75,11.8,5.5
430381,43,A,1,024,77,1.89,127.32,10,10.35,9.25,6
430410,43,A,1,024,238,9.69,31.83,15,14.8,12.75,6
430424,43,A,1,024,270,3.4,127.32,25,25.3,22.55,11.5
430430,43,A,1,024,282,3.9,127.32,15,12.75,12.75,5.5
430434,43,A,1,024,373,4.3,127.32,20,19.9,18.5,8.5
430437,43,A,1,024,391,7.5,31.83,15,14.3,13.7,7
430442,43,A,1,024,235,6.59,31.83,15,14.65,13.1,7.5
430462,43,A,1,045,272,2.5,127.32,10,9.55,8.4,5
430468,43,A,1,024,232,6.8,31.83,20,19.95,17.35,11.5
430471,43,A,1,024,353,11.39,14.14,30,28.2,25.75,11
430476,43,A,1,024,212,4.69,127.32,15,17,13.7,6.5
430479,43,A,1,024,225,9.8,31.83,35,35.2,30.05,10
430497,43,A,1,024,170,10.39,14.14,25,25.7,23.9,10.5
430507,43,A,1,024,212,8.1,31.83,15,15,14.2,6.5
430510,43,A,1,045,380,3.29,127.32,10,8.1,8.55,4
430514,43,A,1,024,186,8.19,31.83,25,25.8,23.55,6
430515,43,A,1,024,275,7.9,31.83,20,19.2,17.45,8
430519,43,A,1,024,369,5,31.83,20,19.2,18.35,10.5
430521,43,A,1,024,153,4.5,127.32,15,14.6,12.55,5
430529,43,A,1,024,304,12.6,14.14,30,28.9,27.3,11.5
430530,43,A,1,024,126,8.19,31.83,30,29.4,28.55,9.5
430543,43,A,1,045,325,1.79,127.32,10,8.45,7.75,3.5
430551,43,A,1,045,310,8.39,31.83,15,13.65,12.75,5.5
430554,43,A,1,024,227,9.69,31.83,45,46.95,44.65,18.5
430555,43,A,1,045,357,6.59,31.83,15,12.6,12.5,4.5
430556,43,A,1,045,29,2.9,127.32,10,12.4,11.3,6.5
430557,43,A,1,024,363,8.3,31.83,20,19.6,12.75,6
430558,43,A,1,024,399,14.6,14.14,30,27.85,24.7,9.5
430566,43,A,1,045,375,8.39,31.83,20,20.6,15.8,5
430569,43,A,1,021,368,9.39,31.83,25,22.75,18.8,12.5
430570,43,A,1,043,208,4.4,127.32,15,14.85,11.9,8.5
430572,43,A,1,043,257,4.8,127.32,15,13.4,10.1,8
430578,43,A,1,045,372,3.29,127.32,10,12.05,9,6
430580,43,A,1,021,250,16.5,5.09,30,29.65,27.6,11.5
430581,43,A,1,025,374,10.3,14.14,40,40,29.45,11.5
430584,43,A,1,024,277,6.19,31.83,15,17.4,17.35,6
430586,43,A,1,045,153,4,127.32,10,9.9,7.9,4.5
430590,43,A,1,025,97,9.1,31.83,25,24.1,18.4,10.3
430591,43,A,1,021,125,5.59,31.83,30,28.65,25.95,14
430596,43,A,1,045,132,2.7,127.32,15,13.45,7.9,4
430597,43,A,1,025,153,4.19,127.32,30,28.6,24.8,14
430598,43,A,1,044,259,4.69,127.32,15,12.95,11.95,6
430599,43,A,1,024,370,3.09,127.32,25,27.4,17.2,7.5
430600,43,A,1,024,105,3.2,127.32,30,32.15,24.75,9
430604,43,A,1,025,201,6.69,31.83,30,29.55,26.5,11.39
430608,43,A,1,243,233,2.59,127.32,10,10.9,9.45,7
430613,43,A,1,045,293,4.09,127.32,10,10.2,8.55,7.5
430614,43,A,1,024,368,9.19,31.83,25,24.35,17.25,7.5
430616,43,A,1,024,370,11.8,14.14,30,30.2,23,9
430617,43,A,1,044,279,8.8,31.83,15,16.75,14,6
430624,43,A,1,025,137,7.19,31.83,45,43.45,39.65,13.6
430626,43,A,1,076,312,1.2,127.32,10,10.85,8.55,8.19
430629,43,A,1,045,240,2.7,127.32,10,10.85,8.8,4.8
430630,43,A,1,021,112,9,31.83,15,16.35,14,11
430631,43,A,1,021,149,9.5,31.83,20,21.3,20.3,10.8
430632,43,A,1,024,43,9.39,31.83,35,32.85,30.3,13.5
430635,43,A,1,044,69,4.59,127.32,10,9.7,8.3,8
430638,43,A,1,024,133,14.39,14.14,30,30.3,22.65,11.5
430641,43,A,1,045,197,2,127.32,10,10.6,8.9,4.19
430642,43,A,1,021,171,3.5,127.32,20,20.45,17.75,8.69
430645,43,A,1,045,54,9.39,31.83,15,13.85,12.85,6.4
430646,43,A,1,021,285,7.09,31.83,20,20.95,17.3,9.3
430649,43,A,1,045,151,3.7,127.32,10,10.5,8.95,4.5
430651,43,A,1,021,295,4.8,127.32,10,10.25,9.65,7
430653,43,A,1,045,222,2.2,127.32,15,13.45,10.75,5.69
430655,43,A,1,021,168,3,127.32,15,13.3,9.6,8.5
430656,43,A,1,025,174,8.19,31.83,15,16.4,12.8,8.6
430659,43,A,1,045,285,4.8,127.32,10,9.2,8.7,5.09
430665,43,A,1,045,189,3.7,127.32,10,8.5,7.6,4
430668,43,A,1,026,233,11.69,14.14,30,31.25,23.75,11.1
430669,43,A,1,024,347,3.29,127.32,25,23.05,15.05,11.3
430670,43,A,1,024,140,4.69,127.32,15,16.55,12.95,8.39
430677,43,A,1,021,168,1.29,127.32,10,11.2,8.95,8.5
430679,43,A,1,021,101,8.1,31.83,20,19.3,17.05,8.8
430681,43,A,1,021,105,8.19,31.83,30,31.15,28.05,13.69
430683,43,A,1,021,243,9.3,31.83,25,23.9,19.9,11.3
430685,43,A,1,024,112,5.5,31.83,25,23.2,13.45,12.6
430691,43,A,1,012,285,2.29,127.32,15,16,12.15,4.69
430693,43,A,1,045,289,4.8,127.32,10,8.6,7.5,4.3
430694,43,A,1,025,293,6.09,31.83,35,35.25,29.75,8.5
430696,43,A,1,021,210,3.7,127.32,25,22.8,20.1,10.8
430699,43,A,1,021,212,7.9,31.83,15,17.2,12.65,10.69
430700,43,A,1,045,258,8.19,31.83,20,19.1,15.75,7.8
430701,43,A,1,021,228,5.3,31.83,20,21.15,18.25,8.69
430710,43,A,1,021,275,4.4,127.32,10,9.25,8.25,5
430711,43,A,1,045,201,3.79,127.32,10,9.4,7.55,7.19
430714,43,A,1,021,125,9.3,31.83,35,34.85,31.85,13.5
430719,43,A,1,021,108,5,31.83,25,25.75,21.6,12.19
430723,43,A,1,025,147,7.8,31.83,20,21.35,17.45,11.39
430726,43,A,1,021,131,7,31.83,20,21.6,17.8,8.39
430729,43,A,1,024,99,4.9,127.32,30,29.45,26.6,7.69
430730,43,A,1,021,101,6.9,31.83,30,27.95,24.7,11
430731,43,A,1,025,76,6.4,31.83,15,15.9,13.05,6.8
430738,43,A,1,025,115,7.3,31.83,15,17.4,15.75,6.69
430739,43,A,1,045,69,2.5,127.32,10,8.95,8.35,4
430742,43,A,1,021,154,8.69,31.83,20,20.15,17.15,7.69
430745,43,A,1,045,93,5.9,31.83,15,14.25,10.75,6.69
430746,43,A,1,024,165,12.5,14.14,30,28.35,26.9,5.8
430748,43,A,1,024,158,14.1,14.14,30,28.35,22.9,8.39
430752,43,A,1,045,95,4.8,127.32,10,10.2,8.9,5.69
430757,43,A,1,025,195,7.19,31.83,20,18.6,14.15,6.69
430758,43,A,1,045,188,9.19,31.83,20,22.05,21.6,7.5
430759,43,A,1,045,236,5.3,31.83,15,13.8,12.85,4.5
430760,43,A,1,024,239,7.69,31.83,25,25,20.3,9.19
430764,43,A,1,024,243,5.3,31.83,20,17.8,14.1,8.6
430772,43,A,1,024,317,11.39,14.14,45,43.4,35,13.1
430773,43,A,1,013,225,4.69,127.32,15,16.25,13.15,6.69
430775,43,A,1,023,133,7.8,31.83,30,28.1,25.85,7.3
430780,43,A,1,045,161,4.69,127.32,20,19,18.05,6.59
430781,43,A,1,045,284,9.6,31.83,20,18.7,18.2,5.3
430782,43,A,1,044,123,3.2,127.32,10,12.1,8.75,7.8
430784,43,A,1,045,79,8.39,31.83,15,14.05,12.95,7.4
430785,43,A,1,045,109,8.89,31.83,20,18.25,15.4,4.69
430788,43,A,1,045,306,9.1,31.83,15,14.85,14.5,5.8
430789,43,A,1,045,82,3.4,127.32,10,10.05,9.75,4.19
430790,43,A,1,024,397,4.8,127.32,20,21.5,11.1,5
430794,43,A,1,024,185,7.3,31.83,25,26,22.7,10.69
430802,43,A,1,024,88,8.6,31.83,45,43.6,33.9,17
430804,43,A,1,024,338,7.59,31.83,30,29.15,21.65,13
430815,43,A,1,024,75,5.8,31.83,15,15,13.7,9.89
430819,43,A,1,024,332,7.5,31.83,20,21.9,15.3,14.19
430820,43,A,1,024,144,14.5,14.14,25,26.1,22.55,9.89
430822,43,A,1,024,267,14.3,14.14,30,31.1,23.15,14.69
430823,43,A,1,024,256,12.6,14.14,30,28.6,23.15,9.3
430824,43,A,1,024,118,4.09,127.32,20,20.65,16.7,13.6
430831,43,A,1,024,377,5.19,31.83,20,20.1,14.8,8
430859,43,A,1,024,300,8.6,31.83,20,19.7,18.9,7
430861,43,A,1,024,281,8.5,31.83,20,20.85,18,9
430863,43,A,1,024,352,9.1,31.83,15,17.3,15.05,6.5
430870,43,A,1,024,380,9.3,31.83,20,17.9,17.35,8.39
430871,43,A,1,024,373,6.59,31.83,20,21.45,19.7,6.5
430873,43,A,1,024,189,7.3,31.83,15,15.15,12.85,9.5
430876,43,A,1,024,231,8.39,31.83,20,20.45,19.05,7.19
430877,43,A,1,024,340,5.3,31.83,15,15.7,13.05,6
430886,43,A,1,024,273,8.19,31.83,20,19.2,15.35,7
430890,43,A,1,024,271,9.19,31.83,15,17.45,15.5,10
430892,43,A,1,024,110,4.8,127.32,15,13.9,13.2,6
430895,43,A,1,024,234,5.59,31.83,20,18.45,17.15,11
430896,43,A,1,024,283,4.09,127.32,15,15.45,13,5.19
430897,43,A,1,024,185,2.2,127.32,15,13.85,13.45,5.09
430907,43,A,1,024,185,3.9,127.32,10,12.25,8.85,6.5
430908,43,A,1,024,205,3.59,127.32,15,16.6,13.75,7.8
430911,43,A,1,024,165,8.3,31.83,25,22.8,19.9,7
430919,43,A,1,024,242,9.1,31.83,20,18.2,16.65,6.9
430927,43,A,1,024,191,2.2,127.32,15,14.5,13.65,7.5
430928,43,A,1,024,294,4.09,127.32,10,8.45,8.1,5.5
430936,43,A,1,024,119,1.39,127.32,20,20.9,18.4,10
430938,43,A,1,024,170,8.89,31.83,20,18.5,15.9,7.5
430942,43,A,1,024,224,6.5,31.83,35,36.45,32.25,7.59
430945,43,A,1,024,269,5,31.83,15,13.85,10.3,8.5
430950,43,A,1,024,215,11.1,14.14,25,24.8,20.9,11.5
430955,43,A,1,024,163,1.29,127.32,10,9.3,7.85,7.5
430957,43,A,1,024,113,1.89,127.32,15,14.35,10.35,8.5
430959,43,A,1,024,100,5.59,31.83,15,16.5,14.6,8.19
430965,43,A,1,024,358,11.5,14.14,50,48.55,46.4,8
430968,43,A,1,024,281,2.09,127.32,20,17.5,15.1,6.5
430969,43,A,1,024,105,1.89,127.32,20,18.9,17.8,9.5
